WeekEndingDate,HBT,Attendances,Within4Hours,Over4Hours,Over8Hours,Over12Hours,BreachRate,Within4HoursPct,BreachedTarget,BoardName,WeekOfYear,Month,Year,FluSeasonFlag,WinterFlag,ChristmasWeek,CovidPhase,CovidEra,PostCovidStress,VaxRollout,Lag1_BreachRate,Lag2_BreachRate,Lag4_BreachRate,Lag8_BreachRate,Lag1_Attendances,Lag4_Attendances,RollingMean4W,RollingMean8W,RollingStd4W,RollingMax4W,BreachRateDelta,SIMDScore,IsUrban,PopulationK,AttendancesPer1000,FluSearchIndex,IsSchoolHoliday,DaysToNextHoliday,DaysSinceHoliday,TotalClinicalWTE,StaffingRatioPer1000,StaffingPressureFlag
2016-05-15,S08000015,2360,2152,208,26,1,0.0881355932203389,0.911864406779661,1,Ayrshire & Arran,19,5,2016,0,0,0,0,0,0,0,0.0432314410480349,0.0463425715583825,0.0502423975319524,0.0742767787333854,2290.0,2269.0,0.0503515224263943,0.0713715377364749,0.0080223714295468,0.0615896795672076,-0.0350588678812922,37.2,0,369,6.395663956639567,29.0,0,40,34,6086.000725274774,2578.8138666418536,1
2016-05-22,S08000015,2216,2134,82,2,0,0.0370036101083032,0.9629963898916968,0,Ayrshire & Arran,20,5,2016,0,0,0,0,0,0,0,0.0881355932203389,0.0432314410480349,0.0615896795672076,0.0828050713153724,2360.0,2403.0,0.0598248213484909,0.0731038895473441,0.0205079322678686,0.0881355932203389,0.0378931956883865,37.2,0,369,6.005420054200542,29.0,0,33,41,6086.50857142862,2746.6193914389078,0
2016-05-29,S08000015,2324,2242,82,13,5,0.0352839931153184,0.9647160068846816,0,Ayrshire & Arran,21,5,2016,0,0,0,0,0,0,0,0.0370036101083032,0.0881355932203389,0.0463425715583825,0.1341940532081377,2216.0,2201.0,0.0536783039837648,0.0673787068964605,0.0232973540184863,0.0881355932203389,-0.0245860694589044,37.2,0,369,6.29810298102981,29.0,0,26,48,6087.016417582467,2619.19811427817,1
2016-06-05,S08000015,2449,2374,75,1,0,0.0306247447937933,0.9693752552062066,0,Ayrshire & Arran,22,6,2016,0,0,0,0,0,0,0,0.0352839931153184,0.0370036101083032,0.0432314410480349,0.0782903089293271,2324.0,2290.0,0.0509136593729988,0.0550149493848581,0.0250483850151458,0.0881355932203389,-0.011058578443064,37.2,0,369,6.636856368563685,26.25,0,19,55,6087.5242637363135,2485.7183600393278,1
2016-06-12,S08000015,2481,2329,152,30,9,0.0612656187021362,0.9387343812978638,1,Ayrshire & Arran,23,6,2016,0,0,0,0,0,0,0,0.0306247447937933,0.0352839931153184,0.0881355932203389,0.0502423975319524,2449.0,2360.0,0.0477619853094384,0.0490567538679164,0.0270502997789867,0.0881355932203389,-0.0126066962542415,37.2,0,369,6.723577235772358,26.25,0,12,60,6088.03210989016,2453.862196650609,1
2016-06-19,S08000015,2317,2041,276,46,12,0.1191195511437203,0.8808804488562797,1,Ayrshire & Arran,24,6,2016,0,0,0,0,0,0,0,0.0612656187021362,0.0306247447937933,0.0370036101083032,0.0615896795672076,2481.0,2216.0,0.0410444916798877,0.0504346565141893,0.0137474503188555,0.0612656187021362,-0.0268699745182027,37.2,0,369,6.279132791327913,26.25,0,5,60,6088.539956044007,2627.7686474078578,1
2016-06-26,S08000015,2331,2209,122,15,0,0.0523380523380523,0.9476619476619476,1,Ayrshire & Arran,25,6,2016,0,0,0,0,0,0,0,0.1191195511437203,0.0612656187021362,0.0352839931153184,0.0463425715583825,2317.0,2324.0,0.061573476938742,0.0576258904612534,0.0406636873806781,0.1191195511437203,0.0821159410354171,37.2,0,369,6.317073170731708,26.25,1,1,1,6089.047802197854,2612.204119346999,1
2016-07-03,S08000015,2151,2119,32,0,0,0.0148768014876801,0.98512319851232,0,Ayrshire & Arran,26,7,2016,0,0,0,0,0,0,0,0.0523380523380523,0.1191195511437203,0.0306247447937933,0.0432314410480349,2331.0,2449.0,0.0658369917444255,0.0583753255587121,0.0377802959580803,0.1191195511437203,0.0170540592227338,37.2,0,369,5.829268292682927,26.0,1,1,1,6090.604358695705,2831.5222495098583,0
2016-07-10,S08000015,2103,1940,163,26,4,0.0775083214455539,0.922491678554446,1,Ayrshire & Arran,27,7,2016,0,0,0,0,0,0,0,0.0148768014876801,0.0523380523380523,0.0612656187021362,0.0881355932203389,2151.0,2481.0,0.0619000059178972,0.0548309956136678,0.0431164760238228,0.1191195511437203,-0.0157479433061132,37.2,0,369,5.699186991869919,26.0,1,1,1,6093.559195652227,2897.5554900866505,0
2016-07-17,S08000015,2121,2010,111,17,1,0.0523338048090523,0.9476661951909476,1,Ayrshire & Arran,28,7,2016,0,0,0,0,0,0,0,0.0775083214455539,0.0148768014876801,0.1191195511437203,0.0370036101083032,2103.0,2317.0,0.0659606816037516,0.0535025866418197,0.0437963173204752,0.1191195511437203,0.0162427027434177,37.2,0,369,5.747967479674797,26.0,1,1,1,6096.5140326087485,2874.3583369206735,0
2016-07-24,S08000015,2170,2010,160,22,1,0.0737327188940092,0.9262672811059908,1,Ayrshire & Arran,29,7,2016,0,0,0,0,0,0,0,0.0523338048090523,0.0775083214455539,0.0523380523380523,0.0352839931153184,2121.0,2331.0,0.0492642450200846,0.0554188609794133,0.0258140440751937,0.0775083214455539,-0.066785746334668,37.2,0,369,5.880758807588076,26.0,1,1,1,6099.46886956527,2810.8151472651016,0
2016-07-31,S08000015,2076,1959,117,14,0,0.0563583815028901,0.9436416184971098,1,Ayrshire & Arran,30,7,2016,0,0,0,0,0,0,0,0.0737327188940092,0.0523338048090523,0.0148768014876801,0.0306247447937933,2170.0,2151.0,0.0546129116590738,0.0602249517017497,0.0287165434176824,0.0775083214455539,0.0213946665559569,37.2,0,369,5.626016260162602,26.0,1,1,1,6102.423706521792,2939.5104559353526,0
2016-08-07,S08000015,2184,1988,196,19,0,0.0897435897435897,0.9102564102564102,1,Ayrshire & Arran,31,8,2016,0,0,0,0,0,0,0,0.0563583815028901,0.0737327188940092,0.0775083214455539,0.0612656187021362,2076.0,2103.0,0.0649833066628763,0.0634416562903868,0.0124876931531525,0.0775083214455539,0.04148158001521,37.2,0,369,5.91869918699187,23.0,1,1,1,6105.378543478314,2795.5029960981287,0
2016-08-14,S08000015,2065,1948,117,15,11,0.0566585956416464,0.9433414043583536,1,Ayrshire & Arran,32,8,2016,0,0,0,0,0,0,0,0.0897435897435897,0.0563583815028901,0.0523338048090523,0.1191195511437203,2184.0,2121.0,0.0680421237373853,0.0670014026705684,0.0171910598491523,0.0897435897435897,0.0122352682980357,37.2,0,369,5.596205962059621,23.0,1,1,1,6108.333380434836,2958.0306927045212,0
2016-08-21,S08000015,2307,2164,143,8,0,0.0619852622453402,0.9380147377546596,1,Ayrshire & Arran,33,8,2016,0,0,0,0,0,0,0,0.0566585956416464,0.0897435897435897,0.0737327188940092,0.0523380523380523,2065.0,2170.0,0.0691233214455338,0.0591937832328092,0.0159661630814173,0.0897435897435897,0.0043247908325941,37.2,0,369,6.252032520325203,23.0,1,50,6,6111.288217391358,2649.0196000829465,1
2016-08-28,S08000015,2290,2153,137,23,5,0.059825327510917,0.9401746724890828,1,Ayrshire & Arran,34,8,2016,0,0,0,0,0,0,0,0.0619852622453402,0.0566585956416464,0.0563583815028901,0.0148768014876801,2307.0,2076.0,0.0661864572833666,0.0603996844712202,0.0159160270430638,0.0897435897435897,-0.011747456648669,37.2,0,369,6.205962059620596,23.0,0,43,13,6114.2430543478795,2669.975132903004,1
2016-09-04,S08000015,2321,2204,117,3,1,0.0504093063334769,0.949590693666523,1,Ayrshire & Arran,35,9,2016,0,0,0,0,0,0,0,0.059825327510917,0.0619852622453402,0.0897435897435897,0.0775083214455539,2290.0,2184.0,0.0670531937853733,0.0660182502241248,0.0152842808170805,0.0897435897435897,0.0034669460080269,37.2,0,369,6.289972899728998,27.75,0,36,20,6117.197891304401,2635.587200044981,1
2016-09-11,S08000015,2323,2164,159,15,0,0.0684459750322858,0.931554024967714,1,Ayrshire & Arran,36,9,2016,0,0,0,0,0,0,0,0.0504093063334769,0.059825327510917,0.0566585956416464,0.0523338048090523,2321.0,2065.0,0.0572196229328451,0.0626308733351152,0.0050397148798359,0.0619852622453402,-0.0393342834101128,37.2,0,369,6.29539295392954,27.75,0,29,27,6120.152728260923,2634.590068127819,1
2016-09-18,S08000015,2303,2177,126,23,6,0.0547112462006079,0.945288753799392,1,Ayrshire & Arran,37,9,2016,0,0,0,0,0,0,0,0.0684459750322858,0.0504093063334769,0.0619852622453402,0.0737327188940092,2323.0,2307.0,0.0601664677805049,0.0646448946130194,0.0074649588037386,0.0684459750322858,0.0117873793906394,37.2,0,369,6.24119241192412,27.75,0,22,34,6123.107565217445,2658.752742169972,1
2016-09-25,S08000015,2279,2152,127,25,6,0.0557261956998683,0.9442738043001316,1,Ayrshire & Arran,38,9,2016,0,0,0,0,0,0,0,0.0547112462006079,0.0684459750322858,0.059825327510917,0.0563583815028901,2303.0,2290.0,0.0583479637693219,0.0622672105263442,0.0077545778232441,0.0684459750322858,-0.0072740160447322,37.2,0,369,6.176151761517615,27.75,0,15,41,6126.062402173967,2688.0484432531666,0
2016-10-02,S08000015,2204,2009,195,27,4,0.0884754990925589,0.911524500907441,1,Ayrshire & Arran,39,10,2016,1,0,0,0,0,0,0,0.0557261956998683,0.0547112462006079,0.0504093063334769,0.0897435897435897,2279.0,2321.0,0.0573231808165597,0.0621881873009665,0.0077651094740982,0.0684459750322858,-0.0040991318110486,37.2,0,369,5.97289972899729,27.75,0,8,48,6130.132630434837,2781.366892211813,0
2016-10-09,S08000015,2278,2110,168,23,4,0.073748902546093,0.926251097453907,1,Ayrshire & Arran,40,10,2016,1,0,0,0,0,0,0,0.0884754990925589,0.0557261956998683,0.0684459750322858,0.0566585956416464,2204.0,2323.0,0.0668397290063302,0.0620296759695876,0.015719386027478,0.0884754990925589,0.038066192759082,37.2,0,369,6.173441734417344,27.75,0,1,55,6136.9913369565775,2694.0260478299288,0
2016-10-16,S08000015,2031,1926,105,11,2,0.051698670605613,0.948301329394387,1,Ayrshire & Arran,41,10,2016,1,0,0,0,0,0,0,0.073748902546093,0.0884754990925589,0.0547112462006079,0.0619852622453402,2278.0,2303.0,0.068165460884782,0.0641659643326435,0.0161185574612525,0.0884754990925589,0.0053029275138071,37.2,0,369,5.504065040650406,27.75,1,1,1,6143.850043478318,3025.036949029206,0
2016-10-23,S08000015,2171,1923,248,58,19,0.1142330723169046,0.8857669276830954,1,Ayrshire & Arran,42,10,2016,1,0,0,0,0,0,0,0.051698670605613,0.073748902546093,0.0557261956998683,0.059825327510917,2031.0,2279.0,0.0674123169860333,0.0628801403776776,0.0170028827976954,0.0884754990925589,-0.0030125755949949,37.2,0,369,5.883468834688347,27.75,1,60,2,6150.70875000006,2833.1224090281253,0
2016-10-30,S08000015,2131,1934,197,44,14,0.0924448615673392,0.9075551384326608,1,Ayrshire & Arran,43,10,2016,1,0,0,0,0,0,0,0.1142330723169046,0.051698670605613,0.0884754990925589,0.0504093063334769,2171.0,2204.0,0.0820390361402923,0.069681108478426,0.0262497499446157,0.1142330723169046,0.0585068766170363,37.2,0,369,5.775067750677507,27.75,0,54,9,6157.5674565218005,2889.5201579173163,0
2016-11-06,S08000015,2139,1950,189,20,4,0.0883590462833099,0.91164095371669,1,Ayrshire & Arran,44,11,2016,1,0,0,0,0,0,0,0.0924448615673392,0.1142330723169046,0.073748902546093,0.0684459750322858,2131.0,2278.0,0.0830313767589874,0.0749355528826588,0.0266462148927559,0.1142330723169046,0.0039693624747803,37.2,0,369,5.796747967479675,28.25,0,47,16,6164.426163043541,2881.91966481699,0
2016-11-13,S08000015,2138,1910,228,34,4,0.1066417212347988,0.8933582787652011,1,Ayrshire & Arran,45,11,2016,1,0,0,0,0,0,0,0.0883590462833099,0.0924448615673392,0.051698670605613,0.0547112462006079,2139.0,2031.0,0.0866839126932916,0.0774246867890368,0.0259417164966301,0.1142330723169046,0.0146101437372169,37.2,0,369,5.794037940379404,28.25,0,40,23,6171.284869565282,2886.4756171961094,0
2016-11-20,S08000015,2082,1849,233,51,25,0.1119116234390009,0.888088376560999,1,Ayrshire & Arran,46,11,2016,1,0,0,0,0,0,0,0.1066417212347988,0.0883590462833099,0.1142330723169046,0.0557261956998683,2138.0,2171.0,0.1004196753505881,0.0839159961683107,0.0120910465374209,0.1142330723169046,0.0549430506291858,37.2,0,369,5.642276422764228,28.25,0,33,30,6178.143576087023,2967.4080576786855,0
2016-11-27,S08000015,2110,1952,158,27,9,0.0748815165876777,0.9251184834123224,1,Ayrshire & Arran,47,11,2016,1,0,0,0,0,0,0,0.1119116234390009,0.1066417212347988,0.0924448615673392,0.0884754990925589,2082.0,2131.0,0.0998393131311122,0.0909391746357022,0.0112322136880906,0.1119116234390009,-0.0023214488779036,37.2,0,369,5.718157181571816,28.25,0,26,37,6185.002282608764,2931.2807026581822,0
2016-12-04,S08000015,2152,1983,169,38,9,0.0785315985130111,0.9214684014869888,1,Ayrshire & Arran,48,12,2016,1,1,0,0,0,0,0,0.0748815165876777,0.1119116234390009,0.0883590462833099,0.073748902546093,2110.0,2139.0,0.0954484768861968,0.0892399268225921,0.0170253124852441,0.1119116234390009,-0.0175633449796615,37.2,0,369,5.831978319783198,34.25,0,19,44,6191.860989130505,2877.2588239454017,0
2016-12-11,S08000015,2120,1911,209,29,2,0.0985849056603773,0.9014150943396226,1,Ayrshire & Arran,49,12,2016,1,1,0,0,0,0,0,0.0785315985130111,0.0748815165876777,0.1066417212347988,0.051698670605613,2152.0,2138.0,0.0929916149436221,0.0898377638184569,0.0189856073633086,0.1119116234390009,-0.0098274477702988,37.2,0,369,5.745257452574526,34.25,0,12,51,6198.719695652246,2923.924384741625,0
2016-12-18,S08000015,2142,1994,148,25,4,0.069094304388422,0.930905695611578,1,Ayrshire & Arran,50,12,2016,1,1,0,0,0,0,0,0.0985849056603773,0.0785315985130111,0.1119116234390009,0.1142330723169046,2120.0,2082.0,0.0909774110500167,0.0956985432003024,0.0174173408881571,0.1119116234390009,-0.0080568155744215,37.2,0,369,5.804878048780488,34.25,0,5,58,6205.578402173986,2897.0954258515344,0
2016-12-25,S08000015,1967,1867,100,6,0,0.050838840874428,0.949161159125572,1,Ayrshire & Arran,51,12,2016,1,1,1,0,0,0,0,0.069094304388422,0.0985849056603773,0.0748815165876777,0.0924448615673392,2142.0,2110.0,0.080273081287372,0.0900561972092421,0.0128113191747075,0.0985849056603773,-0.0428173190505789,37.2,0,369,5.330623306233062,34.25,1,1,1,6212.437108695728,3158.3310161137406,0
2017-01-01,S08000015,2158,2069,89,9,0,0.041241890639481,0.958758109360519,0,Ayrshire & Arran,52,1,2017,1,1,1,0,0,0,0,0.050838840874428,0.069094304388422,0.0785315985130111,0.0883590462833099,1967.0,2152.0,0.0742624123590596,0.0848554446226282,0.0198761387254631,0.0985849056603773,-0.0240426757132496,37.2,0,369,5.848238482384824,32.0,1,1,1,6218.981711111188,2881.8265575121354,0
2017-01-08,S08000015,2129,1790,339,108,42,0.1592296852982621,0.8407703147017379,1,Ayrshire & Arran,1,1,2017,1,1,1,0,0,0,0,0.041241890639481,0.050838840874428,0.0985849056603773,0.1066417212347988,2158.0,2120.0,0.064939985390677,0.0789658001671495,0.0252301472964014,0.0985849056603773,-0.0372897078735301,37.2,0,369,5.769647696476965,32.0,1,36,3,6223.6416888889635,2923.2699337195695,0
2017-01-15,S08000015,1893,1728,165,35,0,0.0871632329635499,0.91283676703645,1,Ayrshire & Arran,2,1,2017,1,1,0,0,0,0,0,0.1592296852982621,0.041241890639481,0.069094304388422,0.1119116234390009,2129.0,2142.0,0.0801011803001482,0.0855392956750825,0.054002470690918,0.1592296852982621,0.0606447796378847,37.2,0,369,5.130081300813008,32.0,0,29,10,6228.301666666739,3290.175206902662,0
2017-01-22,S08000015,2010,1872,138,21,6,0.0686567164179104,0.9313432835820896,1,Ayrshire & Arran,3,1,2017,1,1,0,0,0,0,0,0.0871632329635499,0.1592296852982621,0.050838840874428,0.0748815165876777,1893.0,1967.0,0.0846184124439302,0.0824457468656511,0.0535284978545435,0.1592296852982621,0.0180689285751279,37.2,0,369,5.447154471544716,32.0,0,22,17,6232.961644444515,3100.975942509709,0
2017-01-29,S08000015,2038,1815,223,57,8,0.1094210009813542,0.8905789990186457,1,Ayrshire & Arran,4,1,2017,1,1,0,0,0,0,0,0.0686567164179104,0.0871632329635499,0.041241890639481,0.0785315985130111,2010.0,2158.0,0.0890728813298008,0.0816676468444302,0.0504322891280272,0.1592296852982621,0.0178178755434823,37.2,0,369,5.523035230352304,32.0,0,15,24,6237.62162222229,3060.658303347542,0
2017-02-05,S08000015,2114,1933,181,27,8,0.0856196783349101,0.91438032166509,1,Ayrshire & Arran,5,2,2017,1,1,0,0,0,0,0,0.1094210009813542,0.0686567164179104,0.1592296852982621,0.0985849056603773,2038.0,2129.0,0.1061176589152691,0.0855288221529731,0.0391339234393168,0.1592296852982621,0.0681791103418732,37.2,0,369,5.7289972899729,31.25,0,8,31,6242.281600000066,2952.8295175023964,0
2017-02-12,S08000015,2003,1804,199,35,11,0.0993509735396904,0.9006490264603095,1,Ayrshire & Arran,6,2,2017,1,1,0,0,0,0,0,0.0856196783349101,0.1094210009813542,0.0871632329635499,0.069094304388422,2114.0,1893.0,0.0877151571744311,0.0839081687372897,0.016723869880521,0.1094210009813542,-0.0736100069633519,37.2,0,369,5.428184281842818,31.25,0,1,38,6246.941577777841,3118.792599988937,0
2017-02-19,S08000015,2133,1961,172,35,13,0.0806375996249414,0.9193624003750586,1,Ayrshire & Arran,7,2,2017,1,1,0,0,0,0,0,0.0993509735396904,0.0856196783349101,0.0686567164179104,0.050838840874428,2003.0,2010.0,0.0907620923184662,0.0876902523811982,0.0176731040322618,0.1094210009813542,0.0121877405761404,37.2,0,369,5.780487804878049,31.25,1,47,2,6251.601555555618,2930.8961816950855,0
2017-02-26,S08000015,2037,1875,162,32,3,0.0795287187039764,0.9204712812960236,1,Ayrshire & Arran,8,2,2017,1,1,0,0,0,0,0,0.0806375996249414,0.0993509735396904,0.1094210009813542,0.041241890639481,2133.0,2038.0,0.093757313120224,0.0914150972250124,0.0131020117589714,0.1094210009813542,0.011980883207031,37.2,0,369,5.520325203252033,31.25,0,40,9,6256.261533333393,3071.311503845554,0
2017-03-05,S08000015,2345,2137,208,38,8,0.0886993603411513,0.9113006396588488,1,Ayrshire & Arran,9,3,2017,1,0,0,0,0,0,0,0.0795287187039764,0.0806375996249414,0.0856196783349101,0.1592296852982621,2037.0,2114.0,0.0862842425508795,0.0962009507330743,0.0091049946569677,0.0993509735396904,-0.0298922822773777,37.2,0,369,6.355013550135501,32.5,0,33,16,6260.921511111169,2669.902563373633,1
2017-03-12,S08000015,2214,2012,202,29,5,0.091237579042457,0.9087624209575428,1,Ayrshire & Arran,10,3,2017,1,0,0,0,0,0,0,0.0886993603411513,0.0795287187039764,0.0993509735396904,0.0871632329635499,2345.0,2003.0,0.0870541630524398,0.0873846601134355,0.0091601095542772,0.0993509735396904,0.0030796820062412,37.2,0,369,6.0,32.5,0,26,23,6265.5814888889445,2829.9826056408965,0
2017-03-19,S08000015,2136,2023,113,28,8,0.0529026217228464,0.9470973782771536,1,Ayrshire & Arran,11,3,2017,1,0,0,0,0,0,0,0.091237579042457,0.0886993603411513,0.0806375996249414,0.0686567164179104,2214.0,2133.0,0.0850258144281315,0.0878939533732988,0.0058182313967483,0.091237579042457,-0.0081133944972334,37.2,0,369,5.788617886178862,32.5,0,19,30,6270.24146666672,2935.506304619251,0
2017-03-26,S08000015,2172,2045,127,14,5,0.0584714548802946,0.9415285451197052,1,Ayrshire & Arran,12,3,2017,1,0,0,0,0,0,0,0.0529026217228464,0.091237579042457,0.0795287187039764,0.1094210009813542,2136.0,2037.0,0.0780920699526077,0.0859246915364159,0.0175298914274338,0.091237579042457,-0.0277349779020949,37.2,0,369,5.8861788617886175,32.5,0,12,37,6274.901444444496,2888.9969817884416,0
2017-04-02,S08000015,2300,2187,113,9,0,0.0491304347826086,0.9508695652173912,0,Ayrshire & Arran,13,4,2017,0,0,0,0,0,0,0,0.0584714548802946,0.0529026217228464,0.0886993603411513,0.0856196783349101,2172.0,2345.0,0.0728277539966873,0.0795559982737834,0.0199494675502789,0.091237579042457,-0.0210572638236818,37.2,0,369,6.233062330623306,31.5,0,5,44,6277.314505494555,2729.2671763019807,0
2017-04-09,S08000015,2173,2088,85,11,3,0.039116428900138,0.960883571099862,0,Ayrshire & Arran,14,4,2017,0,0,0,0,0,0,0,0.0491304347826086,0.0584714548802946,0.091237579042457,0.0993509735396904,2300.0,2214.0,0.0629355226070516,0.0749948428297457,0.0192542103545765,0.091237579042457,-0.0395689255585427,37.2,0,369,5.888888888888889,31.5,1,1,1,6274.110274725324,2887.303393799045,0
2017-04-16,S08000015,2189,2057,132,10,0,0.0603015075376884,0.9396984924623116,1,Ayrshire & Arran,15,4,2017,0,0,0,0,0,0,0,0.039116428900138,0.0491304347826086,0.0529026217228464,0.0806375996249414,2173.0,2136.0,0.0499052350714719,0.0674655247498017,0.0081519548297977,0.0584714548802946,-0.0521211501423189,37.2,0,369,5.932249322493225,31.5,1,1,1,6270.906043956094,2864.7355157405636,0
2017-04-23,S08000015,2342,2253,89,6,0,0.0380017079419299,0.96199829205807,0,Ayrshire & Arran,16,4,2017,0,0,0,0,0,0,0,0.0603015075376884,0.039116428900138,0.0584714548802946,0.0795287187039764,2189.0,2172.0,0.0517549565251824,0.064923513238895,0.0097429526542674,0.0603015075376884,0.007398885814842,37.2,0,369,6.3468834688346885,31.5,1,60,2,6267.701813186864,2676.2176828295746,1
2017-04-30,S08000015,2321,2256,65,1,0,0.0280051701852649,0.9719948298147352,0,Ayrshire & Arran,17,4,2017,0,0,0,0,0,0,0,0.0380017079419299,0.0603015075376884,0.0491304347826086,0.0886993603411513,2342.0,2300.0,0.0466375197905912,0.0597326368936392,0.0103933190203809,0.0603015075376884,-0.0204697469383647,37.2,0,369,6.289972899728998,31.5,0,54,9,6264.497582417634,2699.0510910890275,0
2017-05-07,S08000015,2384,2244,140,21,1,0.0587248322147651,0.9412751677852348,1,Ayrshire & Arran,18,5,2017,0,0,0,0,0,0,0,0.0280051701852649,0.0380017079419299,0.039116428900138,0.091237579042457,2321.0,2173.0,0.0413562036412553,0.0521458631241534,0.0135823889204485,0.0603015075376884,-0.0211252645973436,37.2,0,369,6.46070460704607,29.75,0,47,16,6261.293351648403,2626.3814394498336,1
2017-05-14,S08000015,2406,2300,106,11,4,0.0440565253532834,0.9559434746467166,0,Ayrshire & Arran,19,5,2017,0,0,0,0,0,0,0,0.0587248322147651,0.0280051701852649,0.0603015075376884,0.0529026217228464,2384.0,2189.0,0.046258304469912,0.0480817697706919,0.0158532243182608,0.0603015075376884,0.0196084033146271,37.2,0,369,6.520325203252033,29.75,0,40,23,6258.089120879173,2601.034547331327,1
2017-05-21,S08000015,2407,2310,97,11,1,0.0402991275446614,0.9597008724553386,0,Ayrshire & Arran,20,5,2017,0,0,0,0,0,0,0,0.0440565253532834,0.0587248322147651,0.0380017079419299,0.0584714548802946,2406.0,2342.0,0.0421970589238108,0.0469760077244966,0.012853476587912,0.0587248322147651,-0.0162449821844049,37.2,0,369,6.523035230352304,29.75,0,33,30,6254.884890109942,2598.6227212754225,1
